ID,ID2,Item title,Final URL,Image URL,Item subtitle,Item description,Item category,Price,Sale price,Contextual keywords,Item address
473,ME0348,Flowery Chandeliers in 925 Silver,https://www.ornatejewels.com/flowery-chandeliers-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/ME0348/front-400x400.jpg,Buy Flowery Chandeliers in 925 Silver Online in India,Purchase sterling flower chandeliers with low price from silver jewelry manufacturer. The designs of this party wear unique floral chandelier are very popular in girls and women. ✅ Lifetime Guarantee ✅ Anti Tarnish ✅ 100% Skin Friendly.,Earrings,2699 INR,2024.25 INR,,
524,OJP0259,Fly With Me Butterfly Pendant in 925 Silver,https://www.ornatejewels.com/fly-with-me-butterfly-pendant-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/pendant/fly-with-me-butterfly-pendant-in-925-silver-a7411-400x400.jpg,Buy Fly With Me Butterfly Pendant in 925 Silver Online in India,Get Best Deals on Fly With Me Butterfly Pendant in 925 Silver at Ornate Jewels. Buy Fly With Me Butterfly Pendant in 925 Silver Online with Amazing Designs and Free Shipping Available Across India.Fly With Me Butterfly Pendant in 925 Silver - Fly on with,Necklaces,2699 INR,1754.35 INR,,
963,SPC0123G,Four Branches Tree Of Life Necklace 925 Silver,https://www.ornatejewels.com/four-branches-tree-of-life-necklace-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_necklace_june2017/four-branches-tree-of-life-necklace-925-silver-963-400x400.jpg,Buy Four Branches Tree Of Life Necklace Online in India,Get Best Deals on Four Branches Tree Of Life Necklace 925 Silver  Necklace at Ornate Jewels. Buy Four Branches Tree Of Life Necklace 925 Silver Online with Amazing Designs and Free Shipping Available Across India.Four Branches Tree Of Life Necklace 925 Si,Necklaces,1699 INR,1104.35 INR,,
1007,ME02122F,Four Leaf Climber Style 925 Silver Earrings,https://www.ornatejewels.com/four-leaf-climber-style-925-silver-earrings.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/jpg/18-400x400.jpg,Buy Four Leaf Climber Style 925 Silver Earrings Online in India,Buy sterling silver four leaf ear climber earrings for women and girls with low price from Ornate Jewels with free shipping and lifetime guarantee. Buy ear climbers and ear crawlers in 925 silver with amazing design directly from the silver jewelry manufacturer online in India.,Earrings,1899 INR,1234.35 INR,,
874,SRD0129A,Four Pearls Ring In 925 Sterling Silver,https://www.ornatejewels.com/four-pearls-ring-in-925-sterling-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_rings_june2017/four-pearls-ring-in-925-sterling-silver-874-400x400.jpg,Buy Four Pearls Ring In 925 Sterling Silver Online in India,Shop four pearl band rings for women and girls with low price at Ornate Jewels. Buy unique designed band rings from our silver rings collection ✅ Lifetime Guarantee ✅ 100% Skin Friendly ✅ Anti tarnish ✅ Free Shipping,Rings,1899 INR,1234.35 INR,,
919,SE03537A,Four Petal 925 Silver Studs,https://www.ornatejewels.com/four-petal-925-silver-studs.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_june2017/four-petal-925-silver-studs-919-400x400.jpg,Buy Four Petal 925 Silver Studs Online in India,Get Best Deals on Four Petal 925 Silver Studs at Ornate Jewels. Buy Four Petal 925 Silver Studs Online with Amazing Designs and Free Shipping Available Across India.Four Petal 925 Silver Studs - This four petal stud earring has four sparkling American Dia,Earrings,1849 INR,1201.85 INR,,
854,MP01786C,Four Petal Pearl Pendant With Chain In 925 Sterling Silver,https://www.ornatejewels.com/four-petal-pearl-pendant-with-chain-in-925-sterling-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_necklace_june2017/four-petal-pearl-pendant-with-chain-in-925-sterling-silver-854-400x400.jpg,Buy Four Petal Pearl Pendant With Chain In 925 Sterling Silver Online in India,Shop pearl pendant necklace set of four petals design with 18" pure silver chain for girls and women with low price at Ornate Jewels. ✅ Free Shipping ✅ Lifetime Guarantee ✅ Anti Tarnish ✅ 100% Skin Friendly,Necklaces,1149 INR,746.85 INR,,
984,MLB0056B,Four Row Band American Diamonds And Silver 925,https://www.ornatejewels.com/four-row-band-american-diamonds-and-silver-925.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_rings_june2017/four-row-band-american-diamonds-and-silver-925-984-400x400.jpg,Buy Four Row Band American Diamonds And Silver 925 Online in India,Get Best Deals on Four Row Band American Diamonds And Silver 925 at Ornate Jewels. Buy Four Row Band American Diamonds And Silver 925 Online with Amazing Designs and Free Shipping Available Across India.Four Row Band American Diamonds And Silver 925 - A f,Rings,1699 INR,1104.35 INR,,
936,SP01614A,Freshwater Pearl Flower Necklace In 925 Silver,https://www.ornatejewels.com/freshwater-pearl-flower-necklace-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/freshwater-pearl-flower-necklace-in-925-silver-936-400x400.jpg,Buy Freshwater Pearl Flower Necklace In 925 SilverOnline in India,Get Best Deals on Freshwater Pearl Flower Necklace In 925 Silver at Ornate Jewels. Buy Freshwater Pearl Flower Necklace In 925 Silver Online with Amazing Designs and Free Shipping Available Across India.Freshwater Pearl Flower Necklace In 925 Silver - Tim,Necklaces,1249 INR,811.85 INR,,
388,R00645,Full Finger Spiral Ring In 925 Silver And American Diamond,https://www.ornatejewels.com/full-finger-spiral-ring-in-925-silver-and-american-diamond.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/rings/full-finger-spiral-ring-in-925-silver-and-simulated-diamond-388-400x400.jpg,Buy Full Finger Spiral Ring In 925 Silver And american Diamond Online in India,Shop 925 sterling spiral American diamond rings directly from silver jewelry manufacture online in India at best price. This trendy and beautiful designed cubic zirconia ring is perfect cocktail ring or can be matched with all kinds of outfit.,Rings,2299 INR,1724.25 INR,,
788,SP02308K,G Initial Necklace With American Diamonds,https://www.ornatejewels.com/g-initial-necklace-with-american-diamonds.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_necklace_june2017/g-initial-necklace-with-american-diamonds-788-400x400.jpg,Buy G Initial Necklace With American Diamonds Online in India,Get Best Deals on G Initial Necklace With American Diamonds at Ornate Jewels. Buy G Initial Necklace With American Diamonds Online with Amazing Designs and Free Shipping Available Across India.G Initial Necklace With American Diamonds - Alphabet Jewelry m,Necklaces,999 INR,649.35 INR,,
878,ME02252C,Geometric Design Silver Dangler Earrings In 925 Sterling Silver,https://www.ornatejewels.com/geometric-design-silver-dangler-earrings-in-925-sterling-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_june2017/geometric-design-silver-dangler-earrings-in-925-sterling-silver-878-400x400.jpg,Buy Geometric Design Silver Danglers In 925 Sterling Silver Online in India,Get Best Deals on Geometric Design Silver Danglers In 925 Sterling Silver at Ornate Jewels. Buy Geometric Design Silver Danglers In 925 Sterling Silver Online with Amazing Designs and Free Shipping Available Across India.Geometric Design Silver Dangler Ea,Earrings,1449 INR,941.85 INR,,
906,ME02638B,Girl Shaped Studs With American Diamonds,https://www.ornatejewels.com/girl-shaped-studs-with-american-diamonds-,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_june2017/girl-child-shaped-studs-with-american-diamonds-906-400x400.jpg,Buy Girl Child Shaped Studs With American Diamonds  Online in India,Get Best Deals on Girl Child Shaped Studs With American Diamonds at Ornate Jewels. Buy Girl Child Shaped Studs With American Diamonds Online with Amazing Designs and Free Shipping Available Across India.Girl Child Shaped Studs With American Diamonds - If,Earrings,1399 INR,909.35 INR,,
1332,OJR0450CZ,Glamm American Diamond Oval Ring In 925 Silver,https://www.ornatejewels.com/glamm-american-diamond-oval-ring.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/OJR0450CZ/front-400x400.jpg,Buy American Diamond Oval Halo Ring In 925 Silver at Low Price Online in India,Shop online 925 anti-tarnish silver American diamond oval ring for girl and women at low price from the manufacturer. This American diamond halo ring is ideal match with cocktail party wear or special occasion dress.,Rings,1999 INR,1499.25 INR,,
417,FLR005,Glistening Past Present Future 925 Silver Ring,https://www.ornatejewels.com/glistening-past-present-future-925-silver-ring.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/rings/glistening-past-present-future-925-silver-ring-417-400x400.jpg,Buy Glistening Past Present Future 925 Silver Ring Online in India,Ornate Jewels offers you AAA grade quality American diamond three stone past present future ring in sterling silver at low price. Get various designs of silver rings here. Lifetime guarantee. Free shipping.,Rings,2149 INR,1396.85 INR,,
336,SR3999,Glitterati Halo Ring In 925 Silver,https://www.ornatejewels.com/glitterati-halo-ring-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/rings/glitterati-halo-ring-in-925-silver-336-400x400.jpg,Buy Glitterati Halo Ring In 925 Silver Online in India,Get Best Deals on Glitterati Halo Ring In 925 Silver at Ornate Jewels. Buy Glitterati Halo Ring In 925 Silver Online with Amazing Designs and Free Shipping Available Across India.Glitterati Halo Ring In 925 Silver - Crafted in 925 anti tarnish sterling si,Cocktail Rings,1249 INR,811.85 INR,,
1211,OJR0281CZ,Glittering American Diamond Flower Cluster Ring In 925 Silver,https://www.ornatejewels.com/glittering-american-diamond-flower-cluster-ring-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/OJR0281CZ/front-400x400.jpg,Buy Glittering Cubic Zirconia lower Ring for Women in Sterling Silver Online in India,Shop created cubic zirconia flower ring crafted in pure silver at low price at Ornate Jewels. This beautiful designed classic CZ cluster ring is very popular in women. Free shipping. Lifetime guarantee.,Solitaire Stories,1399 INR,1049.25 INR,,
1210,OJR0281EM,Glittering Emerald Flower Cluster Ring In 925 Silver,https://www.ornatejewels.com/Glittering%20Emerald%20Flower%20Cluster%20Ring%20In%20925%20Silver,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/OJR0281EM/front-400x400.jpg,Buy Glittering Emerald Flower Ring for Women in Sterling Silver Online in India,Shop created emerald flower ring crafted in pure silver at manufacturer price at Ornate Jewels. This beautiful classic cluster ring in flower design is very popular in women. Free shipping. Lifetime guarantee.,Rings,1799 INR,1349.25 INR,,
1141,OJPE270199CZ,Glittering Flower Necklace Earring Set  in 925 Silver,https://www.ornatejewels.com/glittering-flower-necklace-earring-set-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/OJPE270199CZ-400x400.jpg,Buy Glittering Flower Pendant  Online in India,Get Best Deals on Glittering Flower Pendant at Ornate Jewels. Buy Glittering Flower Pendant Online with Amazing Designs and Free Shipping Available Across India.Glittering Flower Pendant - A flower pendant necklace that’s sure to keep blooming forever .,Necklaces,2749 INR,1786.85 INR,,
1056,OJP0270CZ,Glittering Flower Pendant,https://www.ornatejewels.com/glittering-flower-pendant.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_necklace_june2017/glittering-flower-pendant-1056-400x400.jpg,Buy Glittering Flower Pendant  Online in India,Get Best Deals on Glittering Flower Pendant at Ornate Jewels. Buy Glittering Flower Pendant Online with Amazing Designs and Free Shipping Available Across India.Glittering Flower Pendant - A flower pendant necklace that’s sure to keep blooming forever .,Necklaces,1499 INR,974.35 INR,,
1046,OJE0199CZ,Glittering Flower Studs,https://www.ornatejewels.com/glittering-flower-studs.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/OJE0199CZ/front-400x400.jpg,Buy Glittering Flower Studs Online in India,Buy sterling created American diamond flower studs online with amazing designs at low price at Ornate Jewels online shopping jewelry store in India. ✅ Free Shipping ✅ Lifetime Guarantee ✅ Anti Tarnish,Earrings,1299 INR,974.25 INR,,
450,SE2353,Glittering Heart Hoop Earrings in 925 Silver,https://www.ornatejewels.com/glittering-heart-hoop-earrings-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/earrings/glittering-heart-hoop-earrings-in-925-silver-450-400x400.jpg,Buy Glittering Heart Hoop Earrings in 925 Silver Online in India,925 sterling silver glittering heart hoop earrings for girls and women with low price at online silver jewelry shopping store online in India.✅ Free Shipping ✅ Lifetime Guarantee ✅ Anti Tarnish ✅ 100% Skin Friendly,Earrings,1699 INR,1274.25 INR,,
1059,OJR0281RB,Glittering Ruby Flower Ring,https://www.ornatejewels.com/glittering-ruby-flower-ring.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_rings_june2017/glittering-ruby-flower-ring-1059-400x400.jpg,Buy Glittering Ruby Flower Ring for Women in Sterling Silver Online in India,Shop created ruby flower ring crafted in pure silver at manufacturer price at Ornate Jewels. This beautiful designed classic cluster ring is very popular in women. Free shipping. Lifetime guarantee.,Rings,1499 INR,1124.25 INR,,
367,SR3961,Glory Ring In 925 Silver,https://www.ornatejewels.com/glory-ring-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/rings/glory-ring-in-925-silver-367-400x400.jpg,Buy Glory Ring In 925 Silver Online in India,Shop glorious 3 stone American diamond CZ ring in sterling silver at low price at Ornate Jewels. Three stone rings are also popular as past present future ring as it represents past present and future of couple's. Lifetime guarantee. Free shipping,Rings,1499 INR,974.35 INR,,
903,ME02201B,Goes With Everything Dangler Earring,https://www.ornatejewels.com/goes-with-everything-dangler-earring.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_june2017/goes-with-everything-dangler-earring-903-400x400.jpg,Buy Goes With Everything Dangler Earring  Online in India,Get Best Deals on Goes With Everything Dangler Earring at Ornate Jewels. Buy Goes With Everything Dangler Earring Online with Amazing Designs and Free Shipping Available Across India.Goes With Everything Dangler Earring - Maybe you never liked Geometry cl,Earrings,2049 INR,1536.75 INR,,
755,OJR0061RB,Gold Plated Created Ruby  Ring in 925 Silver,https://www.ornatejewels.com/gold-plated-created-ruby-ring-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_rings_june2017/gold-plated-created-ruby-ring-in-925-silver-755-400x400.jpg,Buy Gold Plated Created Ruby Ring in 925 Silver Online in India,Buy 18K yellow gold plated created ruby in pear shaped rings for women and girls with low price from Ornate Jewels. Buy various ruby rings in unique designed from our collection. Free shipping. Lifetime guarantee.,Rings,1299 INR,779.4 INR,,
